X,Y,Z,C,
166.823,-168.25,3464.8,90,
166.823,-168.25,3464.6,90,
166.823,-168.25,3464.4,90,
166.823,-168.25,3464.2,90,
166.823,-168.25,3464,90,
166.823,-168.25,3463.8,90,
166.823,-168.25,3463.6,90,
166.823,-168.25,3463.4,90,
166.823,-168.25,3463.2,90,
166.823,-168.25,3463,90,
166.823,-168.25,3462.8,90,
166.823,-168.25,3462.6,90,
166.823,-168.25,3462.4,90,
166.823,-168.25,3462.2,90,
166.823,-168.25,3462,90,
166.823,-168.25,3461.8,90,
166.823,-168.25,3461.6,90,
166.823,-168.25,3461.4,90,
166.823,-168.25,3461.2,90,
166.823,-168.25,3461,90,
166.823,-168.25,3460.8,90,
166.823,-168.25,3460.6,90,
166.823,-168.25,3460.4,90,
166.823,-168.25,3460.2,90,
166.823,-168.25,3460,90,
166.823,-168.25,3459.8,90,
166.823,-168.25,3459.6,90,
166.823,-168.25,3459.4,90,
166.823,-168.25,3459.2,90,
166.823,-168.25,3459,90,
166.823,-168.25,3458.8,90,
166.823,-168.25,3458.6,90,
166.823,-168.25,3458.4,90,
166.823,-168.25,3458.2,90,
166.823,-168.25,3458,90,
166.823,-168.25,3457.8,90,
166.823,-168.25,3457.6,90,
166.823,-168.25,3457.4,90,
166.823,-168.25,3457.2,90,
166.823,-168.25,3457,90,
166.823,-168.25,3456.8,90,
166.823,-168.25,3456.6,90,
166.823,-168.25,3456.4,90,
166.823,-168.25,3456.2,90,
166.823,-168.25,3456,90,
166.823,-168.25,3455.8,90,
166.823,-168.25,3455.6,90,
166.823,-168.25,3455.4,90,
166.823,-168.25,3455.2,90,
166.823,-168.25,3455,90,
166.823,-168.25,3454.8,90,
166.823,-168.25,3454.6,90,
166.823,-168.25,3454.4,90,
166.823,-168.25,3454.2,90,
166.823,-168.25,3454,90,
166.823,-168.25,3453.8,90,
166.823,-168.25,3453.6,90,
166.823,-168.25,3453.4,90,
166.823,-168.25,3453.2,90,
166.823,-168.25,3453,90,
166.823,-168.25,3452.8,90,
166.823,-168.25,3452.6,90,
166.823,-168.25,3452.4,90,
166.823,-168.25,3452.2,90,
166.823,-168.25,3452,90,
166.823,-168.25,3451.8,90,
166.823,-168.25,3451.6,90,
166.823,-168.25,3451.4,90,
166.823,-168.25,3451.2,90,
166.823,-168.25,3451,90,
166.823,-168.25,3450.8,90,
166.823,-168.25,3450.6,90,
166.823,-168.25,3450.4,90,
166.823,-168.25,3450.2,90,
166.823,-168.25,3450,90,
166.823,-168.25,3449.8,90,
166.823,-168.25,3449.6,90,
166.823,-168.25,3449.4,90,
166.823,-168.25,3449.2,90,
166.823,-168.25,3449,90,
166.823,-168.25,3448.8,90,
166.823,-168.25,3448.6,90,
166.823,-168.25,3448.4,90,
166.823,-168.25,3448.2,90,
166.823,-168.25,3448,90,
166.823,-168.25,3447.8,90,
166.823,-168.25,3447.6,90,
166.823,-168.25,3447.4,90,
166.823,-168.25,3447.2,90,
166.823,-168.25,3447,90,
166.823,-168.25,3446.8,90,
166.823,-168.25,3446.6,90,
166.823,-168.25,3446.4,90,
166.823,-168.25,3446.2,90,
166.823,-168.25,3446,90,
166.823,-168.25,3445.8,90,
166.823,-168.25,3445.6,90,
166.823,-168.25,3445.4,90,
166.823,-168.25,3445.2,90,
166.823,-168.25,3445,90,
166.823,-168.25,3444.8,90,
166.823,-168.25,3444.6,90,
166.823,-168.25,3444.4,90,
166.823,-168.25,3444.2,90,
166.823,-168.25,3444,90,
166.823,-168.25,3443.8,90,
166.823,-168.25,3443.6,90,
166.823,-168.25,3443.4,90,
166.823,-168.25,3443.2,90,
166.823,-168.25,3443,90,
166.823,-168.25,3442.8,90,
166.823,-168.25,3442.6,90,
166.823,-168.25,3442.4,90,
166.823,-168.25,3442.2,90,
166.823,-168.25,3442,90,
166.823,-168.25,3441.8,90,
166.823,-168.25,3441.6,90,
166.823,-168.25,3441.4,90,
166.823,-168.25,3441.2,90,
166.823,-168.25,3441,90,
166.823,-168.25,3440.8,90,
166.823,-168.25,3440.6,90,
166.823,-168.25,3440.4,90,
166.823,-168.25,3440.2,90,
166.823,-168.25,3440,90,
166.823,-168.25,3439.8,90,
166.823,-168.25,3439.6,90,
166.823,-168.25,3439.4,90,
166.823,-168.25,3439.2,90,
166.823,-168.25,3439,90,
166.823,-168.25,3438.8,90,
166.823,-168.25,3438.6,90,
166.823,-168.25,3438.4,90,
166.823,-168.25,3438.2,90,
166.823,-168.25,3438,90,
166.823,-168.25,3437.8,90,
166.823,-168.25,3437.6,90,
166.823,-168.25,3437.4,90,
166.823,-168.25,3437.2,90,
166.823,-168.25,3437,90,
166.823,-168.25,3436.8,90,
166.823,-168.25,3436.6,90,
166.823,-168.25,3436.4,90,
166.823,-168.25,3436.2,90,
166.823,-168.25,3436,90,
166.823,-168.25,3435.8,90,
166.823,-168.25,3435.6,90,
166.823,-168.25,3435.4,90,
166.823,-168.25,3435.2,90,
166.823,-168.25,3435,90,
166.823,-168.25,3434.8,90,
166.823,-168.25,3434.6,90,
166.823,-168.25,3434.4,90,
166.823,-168.25,3434.2,90,
166.823,-168.25,3434,90,
166.823,-168.25,3433.8,90,
166.823,-168.25,3433.6,90,
166.823,-168.25,3433.4,90,
166.823,-168.25,3433.2,90,
166.823,-168.25,3433,90,
166.823,-168.25,3432.8,90,
166.823,-168.25,3432.6,90,
166.823,-168.25,3432.4,90,
166.823,-168.25,3432.2,90,
166.823,-168.25,3432,90,
166.823,-168.25,3431.8,90,
166.823,-168.25,3431.6,90,
166.823,-168.25,3431.4,90,
166.823,-168.25,3431.2,90,
166.823,-168.25,3431,90,
166.823,-168.25,3430.8,90,
166.823,-168.25,3430.6,90,
166.823,-168.25,3430.4,90,
166.823,-168.25,3430.2,90,
166.823,-168.25,3430,90,
166.823,-168.25,3429.8,90,
166.823,-168.25,3429.6,90,
166.823,-168.25,3429.4,90,
166.823,-168.25,3429.2,90,
166.823,-168.25,3429,90,
166.823,-168.25,3428.8,90,
166.823,-168.25,3428.6,90,
166.823,-168.25,3428.4,90,
166.823,-168.25,3428.2,90,
166.823,-168.25,3428,90,
166.823,-168.25,3427.8,90,
166.823,-168.25,3427.6,90,
166.823,-168.25,3427.4,90,
166.823,-168.25,3427.2,90,
166.823,-168.25,3427,90,
166.823,-168.25,3426.8,90,
166.823,-168.25,3426.6,90,
166.823,-168.25,3426.4,90,
166.823,-168.25,3426.2,90,
166.823,-168.25,3426,90,
166.823,-168.25,3425.8,90,
166.823,-168.25,3425.6,90,
166.823,-168.25,3425.4,90,
166.823,-168.25,3425.2,90,
166.823,-168.25,3425,90,
166.823,-168.25,3424.8,90,
166.823,-168.25,3424.6,90,
166.823,-168.25,3424.4,90,
166.823,-168.25,3424.2,90,
166.823,-168.25,3424,90,
166.823,-168.25,3423.8,90,
166.823,-168.25,3423.6,90,
166.823,-168.25,3423.4,90,
166.823,-168.25,3423.2,90,
166.823,-168.25,3423,90,
166.823,-168.25,3422.8,90,
166.823,-168.25,3422.6,90,
166.823,-168.25,3422.4,90,
166.823,-168.25,3422.2,90,
166.823,-168.25,3422,90,
166.823,-168.25,3421.8,90,
166.823,-168.25,3421.6,90,
166.823,-168.25,3421.4,90,
166.823,-168.25,3421.2,90,
166.823,-168.25,3421,90,
166.823,-168.25,3420.8,90,
166.823,-168.25,3420.6,90,
166.823,-168.25,3420.4,90,
166.823,-168.25,3420.2,90,
166.823,-168.25,3420,90,
166.823,-168.25,3419.8,90,
166.823,-168.25,3419.6,90,
166.823,-168.25,3419.4,90,
166.823,-168.25,3419.2,90,
166.823,-168.25,3419,90,
166.823,-168.25,3418.8,90,
166.823,-168.25,3418.6,90,
166.823,-168.25,3418.4,90,
166.823,-168.25,3418.2,90,
166.823,-168.25,3418,90,
166.823,-168.25,3417.8,90,
166.823,-168.25,3417.6,90,
166.823,-168.25,3417.4,90,
166.823,-168.25,3417.2,90,
166.823,-168.25,3417,90,
166.823,-168.25,3416.8,90,
166.823,-168.25,3416.6,90,
166.823,-168.25,3416.4,90,
166.823,-168.25,3416.2,90,
166.823,-168.25,3416,90,
166.823,-168.25,3415.8,90,
166.823,-168.25,3415.6,90,
166.823,-168.25,3415.4,90,
166.823,-168.25,3415.2,90,
166.823,-168.25,3415,90,
166.823,-168.25,3414.8,90,
166.823,-168.25,3414.6,90,
166.823,-168.25,3414.4,90,
166.823,-168.25,3414.2,90,
166.823,-168.25,3414,90,
166.823,-168.25,3413.8,90,
166.823,-168.25,3413.6,90,
166.823,-168.25,3413.4,90,
166.823,-168.25,3413.2,90,
166.823,-168.25,3413,90,
166.823,-168.25,3412.8,90,
166.823,-168.25,3412.6,90,
166.823,-168.25,3412.4,90,
166.823,-168.25,3412.2,90,
166.823,-168.25,3412,90,
166.823,-168.25,3411.8,90,
166.823,-168.25,3411.6,90,
166.823,-168.25,3411.4,90,
166.823,-168.25,3411.2,90,
166.823,-168.25,3411,90,
166.823,-168.25,3410.8,90,
166.823,-168.25,3410.6,90,
166.823,-168.25,3410.4,90,
166.823,-168.25,3410.2,90,
166.823,-168.25,3410,90,
166.823,-168.25,3409.8,90,
166.823,-168.25,3409.6,90,
166.823,-168.25,3409.4,90,
166.823,-168.25,3409.2,90,
166.823,-168.25,3409,90,
166.823,-168.25,3408.8,90,
166.823,-168.25,3408.6,90,
166.823,-168.25,3408.4,90,
166.823,-168.25,3408.2,90,
166.823,-168.25,3408,90,
166.823,-168.25,3407.8,90,
166.823,-168.25,3407.6,90,
166.823,-168.25,3407.4,90,
166.823,-168.25,3407.2,90,
166.823,-168.25,3407,90,
166.823,-168.25,3406.8,90,
166.823,-168.25,3406.6,90,
166.823,-168.25,3406.4,90,
166.823,-168.25,3406.2,90,
166.823,-168.25,3406,90,
166.823,-168.25,3405.8,90,
166.823,-168.25,3405.6,90,
166.823,-168.25,3405.4,90,
166.823,-168.25,3405.2,90,
166.823,-168.25,3405,90,
166.823,-168.25,3404.8,90,
166.823,-168.25,3404.6,90,
166.823,-168.25,3404.4,90,
166.823,-168.25,3404.2,90,
166.823,-168.25,3404,90,
166.823,-168.25,3403.8,90,
166.823,-168.25,3403.6,90,
166.823,-168.25,3403.4,90,
166.823,-168.25,3403.2,90,
166.823,-168.25,3403,90,
166.823,-168.25,3402.8,90,
166.823,-168.25,3402.6,90,
166.823,-168.25,3402.4,90,
166.823,-168.25,3402.2,90,
166.823,-168.25,3402,90,
166.823,-168.25,3401.8,90,
166.823,-168.25,3401.6,90,
166.823,-168.25,3401.4,90,
166.823,-168.25,3401.2,90,
166.823,-168.25,3401,90,
166.823,-168.25,3400.8,90,
166.823,-168.25,3400.6,90,
166.823,-168.25,3400.4,90,
166.823,-168.25,3400.2,90,
166.823,-168.25,3400,90,
166.823,-168.25,3399.8,90,
166.823,-168.25,3399.6,90,
166.823,-168.25,3399.4,90,
166.823,-168.25,3399.2,90,
166.823,-168.25,3399,90,
166.823,-168.25,3398.8,90,
166.823,-168.25,3398.6,90,
166.823,-168.25,3398.4,90,
166.823,-168.25,3398.2,90,
166.823,-168.25,3398,90,
166.823,-168.25,3397.8,90,
166.823,-168.25,3397.6,90,
166.823,-168.25,3397.4,90,
166.823,-168.25,3397.2,90,
166.823,-168.25,3397,90,
166.823,-168.25,3396.8,90,
166.823,-168.25,3396.6,90,
166.823,-168.25,3396.4,90,
166.823,-168.25,3396.2,90,
166.823,-168.25,3396,90,
166.823,-168.25,3395.8,90,
166.823,-168.25,3395.6,90,
166.823,-168.25,3395.4,90,
166.823,-168.25,3395.2,90,
166.823,-168.25,3395,90,
166.823,-168.25,3394.8,90,
166.823,-168.25,3394.6,90,
166.823,-168.25,3394.4,90,
166.823,-168.25,3394.2,90,
166.823,-168.25,3394,90,
166.823,-168.25,3393.8,90,
166.823,-168.25,3393.6,90,
166.823,-168.25,3393.4,90,
166.823,-168.25,3393.2,90,
166.823,-168.25,3393,90,
166.823,-168.25,3392.8,90,
166.823,-168.25,3392.6,90,
166.823,-168.25,3392.4,90,
166.823,-168.25,3392.2,90,
166.823,-168.25,3392,90,
166.823,-168.25,3391.8,90,
166.823,-168.25,3391.6,90,
166.823,-168.25,3391.4,90,
166.823,-168.25,3391.2,90,
166.823,-168.25,3391,90,
166.823,-168.25,3390.8,90,
166.823,-168.25,3390.6,90,
166.823,-168.25,3390.4,90,
166.823,-168.25,3390.2,90,
166.823,-168.25,3390,90,
166.823,-168.25,3389.8,90,
166.823,-168.25,3389.6,90,
166.823,-168.25,3389.4,90,
166.823,-168.25,3389.2,90,
166.823,-168.25,3389,90,
166.823,-168.25,3388.8,90,
166.823,-168.25,3388.6,90,
166.823,-168.25,3388.4,90,
166.823,-168.25,3388.2,90,
166.823,-168.25,3388,90,
166.823,-168.25,3387.8,90,
166.823,-168.25,3387.6,90,
166.823,-168.25,3387.4,90,
166.823,-168.25,3387.2,90,
166.823,-168.25,3387,90,
166.823,-168.25,3386.8,90,
166.823,-168.25,3386.6,90,
166.823,-168.25,3386.4,90,
166.823,-168.25,3386.2,90,
166.823,-168.25,3386,90,
166.823,-168.25,3385.8,90,
166.823,-168.25,3385.6,90,
166.823,-168.25,3385.4,90,
166.823,-168.25,3385.2,90,
166.823,-168.25,3385,90,
166.823,-168.25,3384.8,90,
166.823,-168.25,3384.6,90,
166.823,-168.25,3384.4,90,
166.823,-168.25,3384.2,90,
166.823,-168.25,3384,90,
166.823,-168.25,3383.8,90,
166.823,-168.25,3383.6,90,
166.823,-168.25,3383.4,90,
166.823,-168.25,3383.2,90,
166.823,-168.25,3383,90,
166.823,-168.25,3382.8,90,
166.823,-168.25,3382.6,90,
166.823,-168.25,3382.4,90,
166.823,-168.25,3382.2,90,
166.823,-168.25,3382,90,
166.823,-168.25,3381.8,90,
166.823,-168.25,3381.6,90,
166.823,-168.25,3381.4,90,
166.823,-168.25,3381.2,90,
166.823,-168.25,3381,90,
166.823,-168.25,3380.8,90,
166.823,-168.25,3380.6,90,
166.823,-168.25,3380.4,90,
166.823,-168.25,3380.2,90,
166.823,-168.25,3380,90,
166.823,-168.25,3379.8,90,
166.823,-168.25,3379.6,90,
166.823,-168.25,3379.4,90,
166.823,-168.25,3379.2,90,
166.823,-168.25,3379,90,
166.823,-168.25,3378.8,90,
166.823,-168.25,3378.6,90,
166.823,-168.25,3378.4,90,
166.823,-168.25,3378.2,90,
166.823,-168.25,3378,90,
166.823,-168.25,3377.8,90,
166.823,-168.25,3377.6,90,
166.823,-168.25,3377.4,90,
166.823,-168.25,3377.2,90,
166.823,-168.25,3377,90,
166.823,-168.25,3376.8,90,
166.823,-168.25,3376.6,90,
166.823,-168.25,3376.4,90,
166.823,-168.25,3376.2,90,
166.823,-168.25,3376,90,
166.823,-168.25,3375.8,90,
166.823,-168.25,3375.6,90,
166.823,-168.25,3375.4,90,
166.823,-168.25,3375.2,90,
166.823,-168.25,3375,90,
166.823,-168.25,3374.8,90,
166.823,-168.25,3374.6,90,
166.823,-168.25,3374.4,90,
166.823,-168.25,3374.2,90,
166.823,-168.25,3374,90,
166.823,-168.25,3373.8,90,
166.823,-168.25,3373.6,90,
166.823,-168.25,3373.4,90,
166.823,-168.25,3373.2,90,
166.823,-168.25,3373,90,
166.823,-168.25,3372.8,90,
166.823,-168.25,3372.6,90,
166.823,-168.25,3372.4,90,
166.823,-168.25,3372.2,90,
166.823,-168.25,3372,90,
166.823,-168.25,3371.8,90,
166.823,-168.25,3371.6,90,
166.823,-168.25,3371.4,90,
166.823,-168.25,3371.2,90,
166.823,-168.25,3371,90,
166.823,-168.25,3370.8,90,
166.823,-168.25,3370.6,90,
166.823,-168.25,3370.4,90,
166.823,-168.25,3370.2,90,
166.823,-168.25,3370,90,
166.823,-168.25,3369.8,90,
166.823,-168.25,3369.6,90,
166.823,-168.25,3369.4,90,
166.823,-168.25,3369.2,90,
166.823,-168.25,3369,90,
166.823,-168.25,3368.8,90,
166.823,-168.25,3368.6,90,
166.823,-168.25,3368.4,90,
166.823,-168.25,3368.2,90,
166.823,-168.25,3368,90,
166.823,-168.25,3367.8,90,
166.823,-168.25,3367.6,90,
166.823,-168.25,3367.4,90,
166.823,-168.25,3367.2,90,
166.823,-168.25,3367,90,
166.823,-168.25,3366.8,90,
166.823,-168.25,3366.6,90,
166.823,-168.25,3366.4,90,
166.823,-168.25,3366.2,90,
166.823,-168.25,3366,90,
166.823,-168.25,3365.8,90,
166.823,-168.25,3365.6,90,
166.823,-168.25,3365.4,90,
166.823,-168.25,3365.2,90,
166.823,-168.25,3365,90,
166.823,-168.25,3364.8,90,
166.823,-168.25,3364.6,90,
166.823,-168.25,3364.4,90,
166.823,-168.25,3364.2,90,
166.823,-168.25,3364,90,
166.823,-168.25,3363.8,90,
166.823,-168.25,3363.6,90,
166.823,-168.25,3363.4,90,
166.823,-168.25,3363.2,90,
166.823,-168.25,3363,90,
166.823,-168.25,3362.8,90,
166.823,-168.25,3362.6,90,
166.823,-168.25,3362.4,90,
166.823,-168.25,3362.2,90,
166.823,-168.25,3362,90,
166.823,-168.25,3361.8,90,
166.823,-168.25,3361.6,90,
166.823,-168.25,3361.4,90,
166.823,-168.25,3361.2,90,
166.823,-168.25,3361,90,
166.823,-168.25,3360.8,90,
166.823,-168.25,3360.6,90,
166.823,-168.25,3360.4,90,
166.823,-168.25,3360.2,90,
166.823,-168.25,3360,90,
166.823,-168.25,3359.8,90,
166.823,-168.25,3359.6,90,
166.823,-168.25,3359.4,90,
166.823,-168.25,3359.2,90,
166.823,-168.25,3359,90,
166.823,-168.25,3358.8,90,
166.823,-168.25,3358.6,90,
166.823,-168.25,3358.4,90,
166.823,-168.25,3358.2,90,
166.823,-168.25,3358,90,
166.823,-168.25,3357.8,90,
166.823,-168.25,3357.6,90,
166.823,-168.25,3357.4,90,
166.823,-168.25,3357.2,90,
166.823,-168.25,3357,90,
166.823,-168.25,3356.8,90,
166.823,-168.25,3356.6,90,
166.823,-168.25,3356.4,90,
166.823,-168.25,3356.2,90,
166.823,-168.25,3356,90,
166.823,-168.25,3355.8,90,
166.823,-168.25,3355.6,90,
166.823,-168.25,3355.4,90,
166.823,-168.25,3355.2,90,
166.823,-168.25,3355,90,
166.823,-168.25,3354.8,90,
166.823,-168.25,3354.6,90,
166.823,-168.25,3354.4,90,
166.823,-168.25,3354.2,90,
166.823,-168.25,3354,90,
166.823,-168.25,3353.8,90,
166.823,-168.25,3353.6,90,
166.823,-168.25,3353.4,90,
166.823,-168.25,3353.2,90,
166.823,-168.25,3353,90,
166.823,-168.25,3352.8,90,
166.823,-168.25,3352.6,90,
166.823,-168.25,3352.4,90,
166.823,-168.25,3352.2,90,
166.823,-168.25,3352,90,
166.823,-168.25,3351.8,90,
166.823,-168.25,3351.6,90,
166.823,-168.25,3351.4,90,
166.823,-168.25,3351.2,90,
166.823,-168.25,3351,90,
166.823,-168.25,3350.8,90,
166.823,-168.25,3350.6,90,
166.823,-168.25,3350.4,90,
166.823,-168.25,3350.2,90,
166.823,-168.25,3350,90,
166.823,-168.25,3349.8,90,
166.823,-168.25,3349.6,90,
166.823,-168.25,3349.4,90,
166.823,-168.25,3349.2,90,
166.823,-168.25,3349,90,
166.823,-168.25,3348.8,90,
166.823,-168.25,3348.6,90,
166.823,-168.25,3348.4,90,
166.823,-168.25,3348.2,90,
166.823,-168.25,3348,90,
166.823,-168.25,3347.8,90,
166.823,-168.25,3347.6,90,
166.823,-168.25,3347.4,90,
166.823,-168.25,3347.2,90,
166.823,-168.25,3347,90,
166.823,-168.25,3346.8,90,
166.823,-168.25,3346.6,90,
166.823,-168.25,3346.4,90,
166.823,-168.25,3346.2,90,
166.823,-168.25,3346,90,
166.823,-168.25,3345.8,90,
166.823,-168.25,3345.6,90,
166.823,-168.25,3345.4,90,
166.823,-168.25,3345.2,90,
166.823,-168.25,3345,90,
166.823,-168.25,3344.8,90,
166.823,-168.25,3344.6,90,
166.823,-168.25,3344.4,90,
166.823,-168.25,3344.2,90,
166.823,-168.25,3344,90,
166.823,-168.25,3343.8,90,
166.823,-168.25,3343.6,90,
166.823,-168.25,3343.4,90,
166.823,-168.25,3343.2,90,
166.823,-168.25,3343,90,
166.823,-168.25,3342.8,90,
166.823,-168.25,3342.6,90,
166.823,-168.25,3342.4,90,
166.823,-168.25,3342.2,90,
166.823,-168.25,3342,90,
166.823,-168.25,3341.8,90,
166.823,-168.25,3341.6,90,
166.823,-168.25,3341.4,90,
166.823,-168.25,3341.2,90,
166.823,-168.25,3341,90,
166.823,-168.25,3340.8,90,
166.823,-168.25,3340.6,90,
166.823,-168.25,3340.4,90,
166.823,-168.25,3340.2,90,
166.823,-168.25,3340,90,
166.823,-168.25,3339.8,90,
166.823,-168.25,3339.6,90,
166.823,-168.25,3339.4,90,
166.823,-168.25,3339.2,90,
166.823,-168.25,3339,90,
166.823,-168.25,3338.8,90,
166.823,-168.25,3338.6,90,
166.823,-168.25,3338.4,90,
166.823,-168.25,3338.2,90,
166.823,-168.25,3338,90,
166.823,-168.25,3337.8,90,
166.823,-168.25,3337.6,90,
166.823,-168.25,3337.4,90,
166.823,-168.25,3337.2,90,
166.823,-168.25,3337,90,
166.823,-168.25,3336.8,90,
166.823,-168.25,3336.6,90,
166.823,-168.25,3336.4,90,
166.823,-168.25,3336.2,90,
166.823,-168.25,3336,90,
166.823,-168.25,3335.8,90,
166.823,-168.25,3335.6,90,
166.823,-168.25,3335.4,90,
166.823,-168.25,3335.2,90,
166.823,-168.25,3335,90,
166.823,-168.25,3334.8,90,
166.823,-168.25,3334.6,90,
166.823,-168.25,3334.4,90,
166.823,-168.25,3334.2,90,
166.823,-168.25,3334,90,
166.823,-168.25,3333.8,90,
166.823,-168.25,3333.6,90,
166.823,-168.25,3333.4,90,
166.823,-168.25,3333.2,90,
166.823,-168.25,3333,90,
166.823,-168.25,3332.8,90,
166.823,-168.25,3332.6,90,
166.823,-168.25,3332.4,90,
166.823,-168.25,3332.2,90,
166.823,-168.25,3332,90,
166.823,-168.25,3331.8,90,
166.823,-168.25,3331.6,90,
166.823,-168.25,3331.4,90,
166.823,-168.25,3331.2,90,
166.823,-168.25,3331,90,
166.823,-168.25,3330.8,90,
166.823,-168.25,3330.6,90,
166.823,-168.25,3330.4,90,
166.823,-168.25,3330.2,90,
166.823,-168.25,3330,90,
166.823,-168.25,3329.8,90,
166.823,-168.25,3329.6,90,
166.823,-168.25,3329.4,90,
166.823,-168.25,3329.2,90,
166.823,-168.25,3329,90,
166.823,-168.25,3328.8,90,
166.823,-168.25,3328.6,90,
166.823,-168.25,3328.4,90,
166.823,-168.25,3328.2,90,
166.823,-168.25,3328,90,
166.823,-168.25,3327.8,90,
166.823,-168.25,3327.6,90,
166.823,-168.25,3327.4,90,
166.823,-168.25,3327.2,90,
166.823,-168.25,3327,90,
166.823,-168.25,3326.8,90,
166.823,-168.25,3326.6,90,
166.823,-168.25,3326.4,90,
166.823,-168.25,3326.2,90,
166.823,-168.25,3326,90,
166.823,-168.25,3325.8,90,
166.823,-168.25,3325.6,90,
166.823,-168.25,3325.4,90,
166.823,-168.25,3325.2,90,
166.823,-168.25,3325,90,
166.823,-168.25,3324.8,90,
166.823,-168.25,3324.6,90,
166.823,-168.25,3324.4,90,
166.823,-168.25,3324.2,90,
166.823,-168.25,3324,90,
166.823,-168.25,3323.8,90,
166.823,-168.25,3323.6,90,
166.823,-168.25,3323.4,90,
166.823,-168.25,3323.2,90,
166.823,-168.25,3323,90,
166.823,-168.25,3322.8,90,
166.823,-168.25,3322.6,90,
166.823,-168.25,3322.4,90,
166.823,-168.25,3322.2,90,
166.823,-168.25,3322,90,
166.823,-168.25,3321.8,90,
166.823,-168.25,3321.6,90,
166.823,-168.25,3321.4,90,
166.823,-168.25,3321.2,90,
166.823,-168.25,3321,90,
166.823,-168.25,3320.8,90,
166.823,-168.25,3320.6,90,
166.823,-168.25,3320.4,90,
166.823,-168.25,3320.2,90,
166.823,-168.25,3320,90,
166.823,-168.25,3319.8,90,
166.823,-168.25,3319.6,90,
166.823,-168.25,3319.4,90,
166.823,-168.25,3319.2,90,
166.823,-168.25,3319,90,
166.823,-168.25,3318.8,90,
166.823,-168.25,3318.6,90,
166.823,-168.25,3318.4,90,
166.823,-168.25,3318.2,90,
166.823,-168.25,3318,90,
166.823,-168.25,3317.8,90,
166.823,-168.25,3317.6,90,
166.823,-168.25,3317.4,90,
166.823,-168.25,3317.2,90,
166.823,-168.25,3317,90,
166.823,-168.25,3316.8,90,
166.823,-168.25,3316.6,90,
166.823,-168.25,3316.4,90,
166.823,-168.25,3316.2,90,
166.823,-168.25,3316,90,
166.823,-168.25,3315.8,90,
166.823,-168.25,3315.6,90,
166.823,-168.25,3315.4,90,
166.823,-168.25,3315.2,90,
166.823,-168.25,3315,90,
166.823,-168.25,3314.8,90,
166.823,-168.25,3314.6,90,
166.823,-168.25,3314.4,90,
166.823,-168.25,3314.2,90,
166.823,-168.25,3314,90,
166.823,-168.25,3313.8,90,
166.823,-168.25,3313.6,90,
166.823,-168.25,3313.4,90,
166.823,-168.25,3313.2,90,
166.823,-168.25,3313,90,
166.823,-168.25,3312.8,90,
166.823,-168.25,3312.6,90,
166.823,-168.25,3312.4,90,
166.823,-168.25,3312.2,90,
166.823,-168.25,3312,90,
166.823,-168.25,3311.8,90,
166.823,-168.25,3311.6,90,
166.823,-168.25,3311.4,90,
166.823,-168.25,3311.2,90,
166.823,-168.25,3311,90,
166.823,-168.25,3310.8,90,
166.823,-168.25,3310.6,90,
166.823,-168.25,3310.4,90,
166.823,-168.25,3310.2,90,
166.823,-168.25,3310,90,
166.823,-168.25,3309.8,90,
166.823,-168.25,3309.6,90,
166.823,-168.25,3309.4,90,
166.823,-168.25,3309.2,90,
166.823,-168.25,3309,90,
166.823,-168.25,3308.8,90,
166.823,-168.25,3308.6,90,
166.823,-168.25,3308.4,90,
166.823,-168.25,3308.2,90,
166.823,-168.25,3308,90,
166.823,-168.25,3307.8,90,
166.823,-168.25,3307.6,90,
166.823,-168.25,3307.4,90,
166.823,-168.25,3307.2,90,
166.823,-168.25,3307,90,
166.823,-168.25,3306.8,90,
166.823,-168.25,3306.6,90,
166.823,-168.25,3306.4,90,
166.823,-168.25,3306.2,90,
166.823,-168.25,3306,90,
166.823,-168.25,3305.8,90,
166.823,-168.25,3305.6,90,
166.823,-168.25,3305.4,90,
166.823,-168.25,3305.2,90,
166.823,-168.25,3305,90,
166.823,-168.25,3304.8,90,
166.823,-168.25,3304.6,90,
166.823,-168.25,3304.4,90,
166.823,-168.25,3304.2,90,
166.823,-168.25,3304,90,
166.823,-168.25,3303.8,90,
166.823,-168.25,3303.6,90,
166.823,-168.25,3303.4,90,
166.823,-168.25,3303.2,90,
166.823,-168.25,3303,90,
166.823,-168.25,3302.8,90,
166.823,-168.25,3302.6,90,
166.823,-168.25,3302.4,90,
166.823,-168.25,3302.2,90,
166.823,-168.25,3302,90,
166.823,-168.25,3301.8,90,
166.823,-168.25,3301.6,90,
166.823,-168.25,3301.4,90,
166.823,-168.25,3301.2,90,
